roadID,probabilityOfOccurrence,operatorActionStatus,sourceName,date,hour
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,00
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,01
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,02
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,03
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,04
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,05
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,06
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,07
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,08
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,09
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,10
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,11
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,12
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,13
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,14
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,15
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,16
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,17
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,18
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,19
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,20
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,21
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,22
12,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,23
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,00
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,01
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,02
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,03
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,04
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,05
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,06
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,07
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,08
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,09
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,10
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,11
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,12
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,13
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,14
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,15
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,16
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,17
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,18
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,19
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,20
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,21
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,22
13,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,23
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,00
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,01
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,02
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,03
15,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid],2016-06-16,04
